CourseType,Description,Locations,MaximumAge,MinimumAge,Provider,SkillLevel,Title,Topic,URL
Class / Web Course,"
Data is everywhere. Whether you are at the grocery store, office, laboratory, classroom, or ballpark, you are awash in data: prices, schedules, performance measures, lab results, recipes, contact information, quality metrics, market indices, grades, and statistics.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Access Introduction Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WACI16
Class / Web Course,"
Your training and experience using Microsoft® Access® has given you basic database management skills such as creating tables, designing forms and reports, and building queries. In this course, you will expand your knowledge of relational database design, write advanced queries, structure existing data, share data across applications, and customize reports. Extending your knowledge of Microsoft Access will result in a robust, functional database for your users.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Access Advanced Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WACM16
Class / Web Course,"
Students learn the Visual Basic for Applications language as well as the Access classes and objects needed to create VBA scripts to automate Access. Participants create procedures and functions using the VBA language and Access objects. As well, debugging and error handling techniques are reviewed.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Access 2010 Programming with VBA Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WACP10
Class / Web Course,"
In today's work environment, proficiency with spreadsheets is expected. In this course, you will work with Microsoft® Office Excel® 2010 create a new spreadsheet. You will learn to enter data in the most efficient way. You will create formulas to summarize and analyze data and learn the proper techinque to copy and paste formulas. You will also learn to format for emphasis and readability and use print preview and page setup to print worksheets.  This course is designed for students who are interested in learning the fundamentals needed to create and modify basic spreadsheets using Microsoft® Office Excel® 2010. This course is also intended for students interested in pursuing Microsoft Office Specialist certification in Microsoft® Office Excel® 2010.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Excel 2010 Introduction Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WEX110
Class / Web Course,"
Go further with Excel by learning to create charts and tables as well as learning time saving formatting and validation features. In this course, you will work with Microsoft® Office Excel® 2010 create charts and tables. You will learn handy formatting and tools for error checking. You will create formulas to that use built-in functions to do advanced analysis. You will also learn to create shared workbooks and to track changes in shared workbooks. This course is designed for students who are interested in going beyond basic skills and need to chart and format using Microsoft® Office Excel® 2010.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Excel 2010 Intermediate Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WEX210
Class / Web Course,"
One of the most important Excel features is Pivot Tables. This course covers creating Pivot Tables as well as using calculated fields and filters.  You will learn to connect to external data sources such as Access and web queries. You will learn to use lookup functions and data tables to allow more sophisticated data conversion functions. This course will also show how to record and execute simple macros. This course is designed for students who need to use Pivot Tables and more advanced functions in Microsoft® Office Excel® 2010.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Excel 2010 Advanced Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WEX310
Class / Web Course,"
Students learn the Visual Basic for Applications language as well as the Excel classes and objects needed to create VBA scripts to automate Excel. Participants create procedures and functions using the VBA language and Excel objects. The PivotTable object is used to create macros that add interactivity to the standard Pivot Table.  As well, debugging and error handling techniques are reviewed.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Excel 2010 Programming with VBA Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WEXP10
Class / Web Course,"
You will create and manage a project schedule using Microsoft Project 2010.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Microsoft Project 2010 Introduction Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WMPI10
Class / Web Course,"Office 365 Introduction Course Outline
           (1 day)
       
       
        Version 365
        
       
       
Special Note to New Hampshire Residents
This course has not yet been approved by the State's Department of Education. Please contact us to get an update as to when the class should be available in New Hampshire.

Who this class is for
Anyone with an Office 365 subscription, that would like to learn ways to streamline daily workflow, communicate, and collaborate quickly and easily with co-workers

What is Office 365
      How is Office 365 different from Office ProPlus
      Office 365 Mobility
o     Online Apps
o     Device Apps
o     Desktop Applications

Office 365 Navigation
      Office 365 Start Page
o     Navigate with the Start Menu
o     Find Apps and documents
o     Keep documents available for instant access
o     Customize Landing Page

Access Email on the Go with Outlook on the Web
      Organize and manage your inbox
      Instantly communicate with colleagues
      Modern Email attachments
      Organize meetings on the go

Work with your documents with OneDrive for Business
      Store Personal Documents with access anytime, anywhere, any device
o     Create new, or upload existing
o     Discover all your relevant documents
o     See Documents shared with you
      Co-Author in Real-time
      Offline Sync for access without internet connection
      See your Team documents

SharePoint
      SharePoint Start Screen and new search features
o     Following sites
      Create SharePoint sites to collaborate with colleagues
o     Document libraries
o     Site Notebook
o     Persistent Conversations

Work and Collaborate better with Teams
      Creating a Microsoft Team and making an existing group a team
o     Team Resources
     Shared Documents
      Upload, create, and share documents
     Notebook
     Persistent Conversations
     Group Calendar
     Planner
     SharePoint Site
      Add and customize tabs to access team resources
      Creating meetings and joining meetings from Teams
      Start an online meeting

Planner Hub
      Create plans for Teams
      Quickly view the status of a plan
      Easily edit and modify a plan
      See all tasks assigned to yourself

Find relevant documents and people within your organization with Delve
      Search and discover documents
      Communicate with colleagues
      Create boards for easier access to relevant documents

Sway
      Create interactive, visual presentations quickly and easily
      Share and collaborate on presentations with colleagues

Flow
      Easily automate processes

Forms
      Create surveys and quizzes

To-Do
      Create your personal To Do list that syncs up everywhere
      Add steps to your tasks
View outline in Word

       
       WOI365","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Office 365 Introduction Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WOI365
Class / Web Course,"
Microsoft Teams is the hub for teamwork in Office 365. This course will provide an overview of how to use features within Teams such as chat, online meetings, calls and more. Learn the core features of Teams and how it relates to other Office 365 apps to make your team more productive.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Microsoft Teams with Office 365 Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WTM365
Class / Web Course,"
This course is designed to teach Office 365 users the fundamentals of working with Microsoft Office 365 Planner. Planner is all about work management and getting things done. You can think of Planner as the environment between simple Outlook tasks and a fully implemented Project and Portfolio Mangement solution like Project Online. In this course we cover working with buckets, tasks and checklists. We learn about updating and managing tasks. The Planner Hub will also be covered. Dashboards, charts and views will be part of the training as well. Well also look at Integration with other tools such as Flow and Teams. Well also look at roadmaps to Project Online.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Microsoft Planner Fundamentals Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WPL365
Class / Web Course,"
This is a three-day Instructor Led Training (ILT) course that targets the needs of information technology (IT) professionals who take part in administering, configuring, troubleshooting, and operating Office 365 services, including its identities, dependencies, requirements, and supporting technologies. This course focuses on skills required to administer and troubleshoot Office 365 tenant and key services of Office 365, such as Exchange Online, SharePoint Online and Skype for Business.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Office 365 Administration and Troubleshooting - 10997 Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=A10997
Class / Web Course,"
This is a 5-day instructor-led training (ILT) course that targets the needs of IT professionals who take part in evaluating, planning, deploying, and operating Office 365 services, including its identities, dependencies, requirements, and supporting technologies. This course focuses on skills required to set up an Office 365 tenant, including federation with existing user identities, and skills required to sustain an Office 365 tenant and its users.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Enabling and Managing Office 365 - 20347 Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20347
Class / Web Course,"
Microsoft Teams is the hub for teamwork in Office 365. This course will provide an overview of how to use features within Teams such as chat, online meetings, calls and more. Learn the core features of Teams and how it relates to other Office 365 apps to make your team more productive.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Microsoft Teams with Office 365 Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WTM365
Class / Web Course,"
This course is designed to teach Office 365 users the fundamentals of working with Microsoft Office 365 Planner. Planner is all about work management and getting things done. You can think of Planner as the environment between simple Outlook tasks and a fully implemented Project and Portfolio Mangement solution like Project Online. In this course we cover working with buckets, tasks and checklists. We learn about updating and managing tasks. The Planner Hub will also be covered. Dashboards, charts and views will be part of the training as well. Well also look at Integration with other tools such as Flow and Teams. Well also look at roadmaps to Project Online.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Microsoft Planner Fundamentals Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WPL365
Class / Web Course,"
Data is everywhere. Whether you are at the grocery store, office, laboratory, classroom, or ballpark, you are awash in data: prices, schedules, performance measures, lab results, recipes, contact information, quality metrics, market indices, grades, and statistics.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Access Introduction Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WACI16
Class / Web Course,"
Your training and experience using Microsoft® Access® has given you basic database management skills such as creating tables, designing forms and reports, and building queries. In this course, you will expand your knowledge of relational database design, write advanced queries, structure existing data, share data across applications, and customize reports. Extending your knowledge of Microsoft Access will result in a robust, functional database for your users.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Access Advanced Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WACM16
Class / Web Course,"
Students learn the Visual Basic for Applications language as well as the Access classes and objects needed to create VBA scripts to automate Access. Participants create procedures and functions using the VBA language and Access objects. As well, debugging and error handling techniques are reviewed.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Access 2013/2016 Programming with VBA Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WACP16
Class / Web Course,"
Data is everywhere. Whether you are at the grocery store, office, laboratory, classroom, or ballpark, you are awash in data: prices, schedules, performance measures, lab results, recipes, contact information, quality metrics, market indices, grades, and statistics.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Access Introduction Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WACI16
Class / Web Course,"
Your training and experience using Microsoft® Access® has given you basic database management skills such as creating tables, designing forms and reports, and building queries. In this course, you will expand your knowledge of relational database design, write advanced queries, structure existing data, share data across applications, and customize reports. Extending your knowledge of Microsoft Access will result in a robust, functional database for your users.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Access Advanced Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WACM16
Class / Web Course,"
Students learn the Visual Basic for Applications language as well as the Access classes and objects needed to create VBA scripts to automate Access. Participants create procedures and functions using the VBA language and Access objects. As well, debugging and error handling techniques are reviewed.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Access 2013/2016 Programming with VBA Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WACP16
Class / Web Course,"
Data is everywhere. Whether you are at the grocery store, office, laboratory, classroom, or ballpark, you are awash in data: prices, schedules, performance measures, lab results, recipes, contact information, quality metrics, market indices, grades, and statistics.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Access Introduction Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WACI16
Class / Web Course,"
Your training and experience using Microsoft® Access® has given you basic database management skills such as creating tables, designing forms and reports, and building queries. In this course, you will expand your knowledge of relational database design, write advanced queries, structure existing data, share data across applications, and customize reports. Extending your knowledge of Microsoft Access will result in a robust, functional database for your users.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Access Advanced Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WACM16
Class / Web Course,"
Students learn the Visual Basic for Applications language as well as the Access classes and objects needed to create VBA scripts to automate Access. Participants create procedures and functions using the VBA language and Access objects. As well, debugging and error handling techniques are reviewed.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Access 2010 Programming with VBA Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WACP10
Class / Web Course,"
Learn the basics of creating spreadsheets in Excel.  Enter data, formulas, format and print workbooks.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Excel 2016 Introduction Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WEX116
Class / Web Course,"
Learn the essentials regarding visualizations in Excel.  Create charts, use styles and templates, manage advanced worksheet formatting.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,"Excel 2016 Charts, Formatting and Reporting Course Outline | ONLC",Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WEXC16
Class / Web Course,"
Learn the essentials regarding managing data and creating PivotTables in Excel.  Create tables; import, modify and analyze data; create and enhance PivotTables.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Excel 2016 Database Features and PivotTables Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WEXD16
Class / Web Course,"
Learn the essentials managing large worksheets, creating models, and working financial, date, and logical functions.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,"Excel 2016 Workbooks, Formulas and Functions Course Outline | ONLC",Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WEXL16
Class / Web Course,"
This one-day class offers tips, tricks and timesavers that will help you get the most from Excel. It is an easy quick-paced class that will touch on most of the popular Excel features and how to access them efficiently.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,"Excel Tips, Tricks and Timesavers Course Outline | ONLC",Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WEXT16
Class / Web Course,"
This two-day class offers the ""best of"" topics from our series of Excel classes:","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Excel Power User Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WEXR16
Class / Web Course,"
The new analytics tools in Excel make it easy to conduct manipulate and gain insights from big data.  PowerPivot extends the use of pivot tables with a data model and offers improved data summarization and cross-tabulation and advanced calculations.  Power Query retrieves data from a variety of sources can be cleaned up before being added to data model.  Power View create interactive dashboards.  Power Map is a 3D visualization tool to create map charts and interactive tours. These tools bring the power of advanced analytics to the average Excel user.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Excel BI Tools: PowerPivot and Interactive Visualizations Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=BEBT16
Class / Web Course,"
This course is for individuals responsible for taking data and turning it into powerful reports. With DAX you can create reusable formulas the allow you to rapidly iterate and answer questions across multiple data tables and across different sources for complex reporting requirement.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Excel BI Tools: DAX Formulas for Dynamic Tables Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=BDXM01
Class / Web Course,"
This course is for individuals responsible for taking data and turning it into powerful business intelligence solutions. With Power Query you can transform data (by reducing, adding columns, and combining data sets) so that it is setup for additional analysis. Power Query makes data munging and data wrangling easy for non-programmers working as data scientists.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Excel BI Tools: Get and Transform Data Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=BPQM01
Class / Web Course,"
The main purpose of the course is to review the essential skills needed to take data from Excel into Power BI then transform and shape the data, model the data, create reports, then publish the reports on the Power BI cloud service.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Excel BI Tools: Power BI for Excel Users Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=BPBEX1
Class / Web Course,"
Excel has many built-in features and add-ons that will make it easier to develop complex models that incorporate What-If Analysis (using either Scenarios, Solver, or Data Tables).  In addition, forecasts and trend lines can be easily projected and customized using Excels Forecast functions.  Finally, the Excel Data Model is reviewed.  This advanced feature allow you to access huge data sets within Excel.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Excel Forecasting and What-If Analysis Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WEXF16
Class / Web Course,"
Advanced Excel users encounter repetitive tasks such as: reports that need to be produced, data that needs to be updated or tables that need to be formatted on a regular basis.  Using Macros many of these routine tasks can be automated.  Using advanced knowledge of Excel learned in this class they can record the steps or operations that they want to perform, and then press a button to repeat them over and over again (and again).","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Excel Macros Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WEXM16
Class / Web Course,"
Students learn the Visual Basic for Applications language as well as the Excel classes and objects needed to create VBA scripts to automate Excel. Participants create procedures and functions using the VBA language and Excel objects. The PivotTable object is used to create macros that add interactivity to the standard Pivot Table.  As well, debugging and error handling techniques are reviewed.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Excel 2013/2016 Programming with VBA Course Outline | ONLC,Network / Cloud,https://www.onlc.com/outline.asp?loc=WASE&ccode=WEXP16
Class / Web Course,"
In today's work environment, proficiency with spreadsheets is expected. In this course, you will work with Microsoft® Office Excel® 2013 create a new spreadsheet. You will learn to enter data in the most efficient way. You will create formulas to summarize and analyze data and learn the proper techinque to copy and paste formulas. You will also learn to format for emphasis and readability and use print preview and page setup to print worksheets.  This course is designed for students who are interested in learning the fundamentals needed to create and modify basic spreadsheets using Microsoft® Office Excel® 2013. This course is also intended for students interested in pursuing Microsoft Office Specialist certification in Microsoft® Office Excel® 2013.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Excel 2013 Introduction Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WEX113
Class / Web Course,"
Go further with Excel by learning to create charts and tables as well as learning time saving formatting and validation features. In this course, you will work with Microsoft® Office Excel® 2013 create charts and tables. You will learn handy formatting and tools for error checking. You will create formulas to that use built-in functions to do advanced analysis. You will also learn to create shared workbooks and to track changes in shared workbooks. This course is designed for students who are interested in going beyond basic skills and need to chart and format using Microsoft® Office Excel® 2013.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Excel 2013 Intermediate Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WEX213
Class / Web Course,"
One of the most important Excel features is Pivot Tables. This course covers creating Pivot Tables as well as using calculated fields and filters.  You will learn to connect to external data sources such as Access and web queries. You will learn to use lookup functions and data tables to allow more sophisticated data conversion functions.  This course will also show how to record and execute simple macros.   This course is designed for students who need to use Pivot Tables and more advanced functions in Microsoft® Office Excel® 2013.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Excel 2013 Advanced Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WEX313
Class / Web Course,"
This one-day class offers tips, tricks and timesavers that will help you get the most from Excel. It is an easy quick-paced class that will touch on most of the popular Excel features and how to access them efficiently.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,"Excel Tips, Tricks and Timesavers Course Outline | ONLC",Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WEXT16
Class / Web Course,"
This two-day class offers the ""best of"" topics from our series of Excel classes:","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Excel Power User Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WEXR16
Class / Web Course,"
Excel has many built-in features and add-ons that will make it easier to develop complex models that incorporate What-If Analysis (using either Scenarios, Solver, or Data Tables).  In addition, forecasts and trend lines can be easily projected and customized using Excels Forecast functions.  Finally, the Excel Data Model is reviewed.  This advanced feature allow you to access huge data sets within Excel.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Excel Forecasting and What-If Analysis Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WEXF16
Class / Web Course,"
Advanced Excel users encounter repetitive tasks such as: reports that need to be produced, data that needs to be updated or tables that need to be formatted on a regular basis.  Using Macros many of these routine tasks can be automated.  Using advanced knowledge of Excel learned in this class they can record the steps or operations that they want to perform, and then press a button to repeat them over and over again (and again).","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Excel Macros Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WEXM16
Class / Web Course,"
Students learn the Visual Basic for Applications language as well as the Excel classes and objects needed to create VBA scripts to automate Excel. Participants create procedures and functions using the VBA language and Excel objects. The PivotTable object is used to create macros that add interactivity to the standard Pivot Table.  As well, debugging and error handling techniques are reviewed.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Excel 2013/2016 Programming with VBA Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WEXP16
Class / Web Course,"
In today's work environment, proficiency with spreadsheets is expected. In this course, you will work with Microsoft® Office Excel® 2010 create a new spreadsheet. You will learn to enter data in the most efficient way. You will create formulas to summarize and analyze data and learn the proper techinque to copy and paste formulas. You will also learn to format for emphasis and readability and use print preview and page setup to print worksheets.  This course is designed for students who are interested in learning the fundamentals needed to create and modify basic spreadsheets using Microsoft® Office Excel® 2010. This course is also intended for students interested in pursuing Microsoft Office Specialist certification in Microsoft® Office Excel® 2010.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Excel 2010 Introduction Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WEX110
Class / Web Course,"
Go further with Excel by learning to create charts and tables as well as learning time saving formatting and validation features. In this course, you will work with Microsoft® Office Excel® 2010 create charts and tables. You will learn handy formatting and tools for error checking. You will create formulas to that use built-in functions to do advanced analysis. You will also learn to create shared workbooks and to track changes in shared workbooks. This course is designed for students who are interested in going beyond basic skills and need to chart and format using Microsoft® Office Excel® 2010.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Excel 2010 Intermediate Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WEX210
Class / Web Course,"
One of the most important Excel features is Pivot Tables. This course covers creating Pivot Tables as well as using calculated fields and filters.  You will learn to connect to external data sources such as Access and web queries. You will learn to use lookup functions and data tables to allow more sophisticated data conversion functions. This course will also show how to record and execute simple macros. This course is designed for students who need to use Pivot Tables and more advanced functions in Microsoft® Office Excel® 2010.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Excel 2010 Advanced Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WEX310
Class / Web Course,"
Students learn the Visual Basic for Applications language as well as the Excel classes and objects needed to create VBA scripts to automate Excel. Participants create procedures and functions using the VBA language and Excel objects. The PivotTable object is used to create macros that add interactivity to the standard Pivot Table.  As well, debugging and error handling techniques are reviewed.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Excel 2010 Programming with VBA Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WEXP10
